scenario,rep,provider_gen,model_gen,team_id,provider_inf,member_id,dim,y_true,y_pred,is_valid,coherence_1_5,realism_1_5,voice_diversity_1_5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_01816,openai,249439,performance,HIGH,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_01993,gemini,30806,ability,LOW,LOW,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_01993,gemini,30806,productivity,MID,MID,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_01993,gemini,30806,performance,LOW,MID,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_01993,gemini,85956,ability,MID,HIGH,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_01993,gemini,85956,productivity,MID,HIGH,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_01993,gemini,85956,performance,MID,HIGH,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_01993,gemini,142396,ability,MID,HIGH,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_01993,gemini,142396,productivity,HIGH,HIGH,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_01993,gemini,142396,performance,MID,HIGH,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_01993,gemini,298367,ability,HIGH,MID,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_01993,gemini,298367,productivity,MID,MID,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_01993,gemini,298367,performance,LOW,MID,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_01993,gemini,422937,ability,LOW,HIGH,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_01993,gemini,422937,productivity,HIGH,HIGH,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_01993,gemini,422937,performance,HIGH,HIGH,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_01993,openai,30806,ability,LOW,MID,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_01993,openai,30806,productivity,MID,MID,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_01993,openai,30806,performance,LOW,MID,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_01993,openai,85956,ability,MID,HIGH,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_01993,openai,85956,productivity,MID,HIGH,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_01993,openai,85956,performance,MID,HIGH,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_01993,openai,142396,ability,MID,HIGH,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_01993,openai,142396,productivity,HIGH,HIGH,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_01993,openai,142396,performance,MID,HIGH,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_01993,openai,298367,ability,HIGH,HIGH,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_01993,openai,298367,productivity,MID,HIGH,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_01993,openai,298367,performance,LOW,HIGH,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_01993,openai,422937,ability,LOW,HIGH,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_01993,openai,422937,productivity,HIGH,HIGH,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_01993,openai,422937,performance,HIGH,HIGH,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02040,gemini,73292,ability,MID,MID,True,3,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02040,gemini,73292,productivity,MID,MID,True,3,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02040,gemini,73292,performance,HIGH,MID,True,3,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02040,gemini,167703,ability,LOW,HIGH,True,3,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02040,gemini,167703,productivity,MID,HIGH,True,3,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02040,gemini,167703,performance,MID,HIGH,True,3,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02040,gemini,252240,ability,MID,MID,True,3,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02040,gemini,252240,productivity,MID,MID,True,3,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02040,gemini,252240,performance,MID,MID,True,3,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02040,gemini,268564,ability,MID,HIGH,True,3,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02040,gemini,268564,productivity,HIGH,HIGH,True,3,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02040,gemini,268564,performance,LOW,HIGH,True,3,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02040,gemini,455770,ability,MID,HIGH,True,3,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02040,gemini,455770,productivity,MID,HIGH,True,3,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02040,gemini,455770,performance,HIGH,HIGH,True,3,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02040,openai,73292,ability,MID,HIGH,True,3,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02040,openai,73292,productivity,MID,MID,True,3,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02040,openai,73292,performance,HIGH,HIGH,True,3,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02040,openai,167703,ability,LOW,HIGH,True,3,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02040,openai,167703,productivity,MID,MID,True,3,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02040,openai,167703,performance,MID,HIGH,True,3,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02040,openai,252240,ability,MID,HIGH,True,3,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02040,openai,252240,productivity,MID,MID,True,3,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02040,openai,252240,performance,MID,HIGH,True,3,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02040,openai,268564,ability,MID,HIGH,True,3,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02040,openai,268564,productivity,HIGH,HIGH,True,3,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02040,openai,268564,performance,LOW,HIGH,True,3,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02040,openai,455770,ability,MID,HIGH,True,3,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02040,openai,455770,productivity,MID,HIGH,True,3,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02040,openai,455770,performance,HIGH,HIGH,True,3,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02237,gemini,62106,ability,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02237,gemini,62106,productivity,LOW,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02237,gemini,62106,performance,LOW,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02237,gemini,216869,ability,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02237,gemini,216869,productivity,LOW,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02237,gemini,216869,performance,HIGH,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02237,gemini,221215,ability,LOW,LOW,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02237,gemini,221215,productivity,HIGH,LOW,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02237,gemini,221215,performance,MID,LOW,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02237,gemini,373940,ability,LOW,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02237,gemini,373940,productivity,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02237,gemini,373940,performance,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02237,gemini,538335,ability,HIGH,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02237,gemini,538335,productivity,LOW,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02237,gemini,538335,performance,HIGH,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02237,openai,62106,ability,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02237,openai,62106,productivity,LOW,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02237,openai,62106,performance,LOW,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02237,openai,216869,ability,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02237,openai,216869,productivity,LOW,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02237,openai,216869,performance,HIGH,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02237,openai,221215,ability,LOW,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02237,openai,221215,productivity,HIGH,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02237,openai,221215,performance,MID,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02237,openai,373940,ability,LOW,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02237,openai,373940,productivity,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02237,openai,373940,performance,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02237,openai,538335,ability,HIGH,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02237,openai,538335,productivity,LOW,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02237,openai,538335,performance,HIGH,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02291,gemini,29153,ability,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02291,gemini,29153,productivity,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02291,gemini,29153,performance,LOW,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02291,gemini,43478,ability,LOW,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02291,gemini,43478,productivity,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02291,gemini,43478,performance,LOW,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02291,gemini,93101,ability,LOW,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02291,gemini,93101,productivity,MID,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02291,gemini,93101,performance,MID,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02291,gemini,122780,ability,HIGH,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02291,gemini,122780,productivity,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02291,gemini,122780,performance,HIGH,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02291,gemini,542711,ability,MID,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02291,gemini,542711,productivity,MID,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02291,gemini,542711,performance,MID,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02291,openai,29153,ability,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02291,openai,29153,productivity,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02291,openai,29153,performance,LOW,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02291,openai,43478,ability,LOW,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02291,openai,43478,productivity,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02291,openai,43478,performance,LOW,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02291,openai,93101,ability,LOW,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02291,openai,93101,productivity,MID,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02291,openai,93101,performance,MID,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02291,openai,122780,ability,HIGH,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02291,openai,122780,productivity,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02291,openai,122780,performance,HIGH,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02291,openai,542711,ability,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02291,openai,542711,productivity,MID,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02291,openai,542711,performance,MID,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02648,gemini,47068,ability,MID,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02648,gemini,47068,productivity,MID,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02648,gemini,47068,performance,LOW,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02648,gemini,61983,ability,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02648,gemini,61983,productivity,MID,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02648,gemini,61983,performance,MID,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02648,gemini,63344,ability,LOW,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02648,gemini,63344,productivity,HIGH,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02648,gemini,63344,performance,LOW,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02648,gemini,125309,ability,LOW,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02648,gemini,125309,productivity,LOW,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02648,gemini,125309,performance,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02648,gemini,319539,ability,HIGH,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02648,gemini,319539,productivity,LOW,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02648,gemini,319539,performance,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02648,gemini,547643,ability,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02648,gemini,547643,productivity,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02648,gemini,547643,performance,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02648,openai,47068,ability,MID,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02648,openai,47068,productivity,MID,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02648,openai,47068,performance,LOW,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02648,openai,61983,ability,MID,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02648,openai,61983,productivity,MID,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02648,openai,61983,performance,MID,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02648,openai,63344,ability,LOW,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02648,openai,63344,productivity,HIGH,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02648,openai,63344,performance,LOW,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02648,openai,125309,ability,LOW,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02648,openai,125309,productivity,LOW,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02648,openai,125309,performance,MID,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02648,openai,319539,ability,HIGH,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02648,openai,319539,productivity,LOW,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02648,openai,319539,performance,MID,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02648,openai,547643,ability,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02648,openai,547643,productivity,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02648,openai,547643,performance,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02664,gemini,17558,ability,HIGH,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02664,gemini,17558,productivity,HIGH,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02664,gemini,17558,performance,LOW,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02664,gemini,24897,ability,LOW,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02664,gemini,24897,productivity,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02664,gemini,24897,performance,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02664,gemini,32075,ability,HIGH,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02664,gemini,32075,productivity,LOW,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02664,gemini,32075,performance,HIGH,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02664,gemini,65624,ability,HIGH,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02664,gemini,65624,productivity,MID,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02664,gemini,65624,performance,MID,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02664,gemini,89356,ability,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02664,gemini,89356,productivity,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02664,gemini,89356,performance,HIGH,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02664,gemini,556038,ability,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02664,gemini,556038,productivity,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02664,gemini,556038,performance,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02664,openai,17558,ability,HIGH,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02664,openai,17558,productivity,HIGH,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02664,openai,17558,performance,LOW,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02664,openai,24897,ability,LOW,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02664,openai,24897,productivity,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02664,openai,24897,performance,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02664,openai,32075,ability,HIGH,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02664,openai,32075,productivity,LOW,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02664,openai,32075,performance,HIGH,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02664,openai,65624,ability,HIGH,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02664,openai,65624,productivity,MID,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02664,openai,65624,performance,MID,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02664,openai,89356,ability,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02664,openai,89356,productivity,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02664,openai,89356,performance,HIGH,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02664,openai,556038,ability,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02664,openai,556038,productivity,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02664,openai,556038,performance,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02822,gemini,6627,ability,LOW,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02822,gemini,6627,productivity,HIGH,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02822,gemini,6627,performance,LOW,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02822,gemini,8393,ability,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02822,gemini,8393,productivity,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02822,gemini,8393,performance,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02822,gemini,9716,ability,LOW,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02822,gemini,9716,productivity,HIGH,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02822,gemini,9716,performance,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02822,gemini,14638,ability,LOW,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02822,gemini,14638,productivity,LOW,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02822,gemini,14638,performance,LOW,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02822,gemini,76106,ability,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02822,gemini,76106,productivity,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02822,gemini,76106,performance,HIGH,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02822,gemini,459543,ability,MID,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02822,gemini,459543,productivity,LOW,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02822,gemini,459543,performance,MID,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02822,openai,6627,ability,LOW,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02822,openai,6627,productivity,HIGH,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02822,openai,6627,performance,LOW,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02822,openai,8393,ability,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02822,openai,8393,productivity,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02822,openai,8393,performance,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02822,openai,9716,ability,LOW,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02822,openai,9716,productivity,HIGH,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02822,openai,9716,performance,MID,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02822,openai,14638,ability,LOW,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02822,openai,14638,productivity,LOW,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02822,openai,14638,performance,LOW,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02822,openai,76106,ability,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02822,openai,76106,productivity,MID,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02822,openai,76106,performance,HIGH,HIGH,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02822,openai,459543,ability,MID,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02822,openai,459543,productivity,LOW,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_02822,openai,459543,performance,MID,MID,True,5,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_03140,gemini,19278,ability,LOW,HIGH,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_03140,gemini,19278,productivity,LOW,HIGH,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_03140,gemini,19278,performance,LOW,HIGH,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_03140,gemini,36727,ability,LOW,HIGH,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_03140,gemini,36727,productivity,MID,HIGH,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_03140,gemini,36727,performance,HIGH,HIGH,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_03140,gemini,45096,ability,MID,HIGH,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_03140,gemini,45096,productivity,MID,MID,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_03140,gemini,45096,performance,MID,MID,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_03140,gemini,52968,ability,MID,HIGH,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_03140,gemini,52968,productivity,LOW,HIGH,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_03140,gemini,52968,performance,LOW,HIGH,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_03140,gemini,72802,ability,MID,HIGH,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_03140,gemini,72802,productivity,LOW,MID,True,4,5,5
S_random_with_latents,rep_12,openai,gpt-5.1,MID_03140,gemini,72802,performance,MID,HIGH,True,4,5,5
